,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
2165,True,True,True,False,True,6,False,32,256.5522985282072,6.0,4,1.0924840559289388,1.1052167823144228,False
2166,True,True,True,False,True,1,True,30,106.69223346670636,1.0,1,1.6568648866615563,1.7141556222219705,False
2167,True,True,True,False,True,1,False,28,96.3704202230693,1.0,2,0.0780588715610042,0.0,True
2168,False,True,True,True,True,1,False,24,92.96148987100658,1.0,0,1.7237312901323645,0.5146101188146686,True
2169,False,True,False,False,False,1,False,25,5.076974492930519,1.0,0,1.4988993668738249,1.4812449815765942,True
2170,True,True,False,False,True,1,False,30,69.47434640294854,1.0,2,0.4492687701214628,0.3735096266089256,False
2171,False,True,False,False,True,1,True,28,203.7103787173457,1.0,0,1.476274360410963,1.48300023316845,True
2172,True,True,False,True,False,12,True,36,117.4459820275226,12.0,2,2.4398962994948548,2.3239583992673287,False
2173,True,False,True,False,True,1,False,29,31.69075005421304,1.0,3,2.7323762837124064,2.618269415594835,False
2174,True,True,False,False,False,1,True,32,76.83875499653651,1.0,0,1.750247887736792,1.3613347368668611,True
2175,True,True,False,False,True,1,True,35,177.9937141380842,1.0,1,2.0629546699892223,1.9828843694172549,False
2176,False,True,False,False,True,1,False,25,102.44735205826244,1.0,0,2.22580530965525,1.2689175007705018,True
2177,True,True,True,True,True,12,False,25,9.054828242223692,9.0,3,1.0600144242876604,1.0048360357612391,False
2178,False,True,True,True,True,6,True,29,113.6285804383454,6.0,2,6.02366847599591,6.146782880452392,False
2179,True,True,False,False,True,1,False,25,126.82386105896065,1.0,0,1.133005985396777,0.4324778064382148,True
2180,True,True,True,True,True,1,True,29,342.0612264991587,1.0,8,2.6183628382512456,2.505065472365221,False
2181,True,False,True,False,True,6,False,29,369.0595748295572,6.0,3,1.6810793257533827,1.6882940022820083,False
2182,True,True,True,False,True,6,False,29,231.4883615146809,5.0,5,1.6449605421355131,1.7752734316978918,False
2183,True,True,True,True,True,6,True,27,0.1482047884566242,6.0,0,0.2602008278592247,0.0,True
2184,False,True,False,False,True,1,True,30,82.487277219383,1.0,9,2.788254603076231,3.0049955493127034,False
2185,False,True,False,False,True,1,True,31,279.19318226962145,1.0,3,0.9403437660383548,0.8384499403967942,False
2186,True,True,True,True,True,6,False,29,161.44137270782485,6.0,0,0.6633718962055752,0.4465427243734493,False
2187,True,True,True,False,True,1,False,31,217.5776574811929,1.0,3,1.141421164245605,1.0829924094582828,False
2188,False,True,True,True,True,6,True,29,301.9074849970716,6.0,5,1.0250293339483851,1.1100483254963032,False
2189,True,True,False,False,False,12,True,35,214.4502620575753,12.0,13,0.5693924956327407,0.5747016895513426,False
2190,True,True,True,True,True,1,False,28,61.93894213192839,1.0,4,0.7084832021293583,0.0605090453089752,True
2191,True,True,False,False,True,1,True,20,155.59750612067876,1.0,0,2.150481316524738,1.864234974678805,True
2192,False,True,True,False,True,12,True,33,147.134116653729,12.0,7,0.9316603978334628,0.8160073955555031,False
2193,False,True,False,False,True,6,False,30,372.46011736602617,5.0,7,2.058566095066207,2.240843422795246,False
2194,True,True,False,False,True,12,False,34,244.0637353105674,8.0,3,2.5582206309965843,2.4648632787454985,False
2195,True,True,False,False,True,1,True,34,302.7173195878199,1.0,5,0.8100370610583821,0.7624665910407968,False
2196,False,False,False,False,True,1,False,36,58.63401423119765,1.0,2,1.974636615637201,2.043980764994937,False
2197,False,True,True,False,False,1,False,23,20.958724942870475,1.0,5,0.4945080889695563,0.2215673652124829,True
2198,False,False,False,False,True,1,False,29,190.73462529858227,1.0,3,1.1868923864148029,1.185675839750598,False
2199,False,True,True,True,True,1,False,28,86.64991796017773,1.0,1,2.027720990607293,1.3969897313577382,True
2200,False,True,True,False,False,12,True,29,138.9886525171069,12.0,1,1.7019689160391396,1.7039183289512432,True
2201,True,True,False,False,False,1,False,30,185.06434569265872,1.0,2,1.984152215070796,1.8785742163641352,False
2202,False,True,False,False,True,6,False,30,440.6534898539696,6.0,3,1.1918344426504042,1.2029614332411065,False
2203,True,True,True,True,False,1,False,26,122.18072738411362,1.0,8,1.8421814398490288,2.0159054222167407,False
2204,False,True,False,False,True,6,False,28,245.70844176962208,6.0,3,2.575718495572067,2.525402708108139,False
2205,True,True,True,True,True,6,False,29,66.48828540170206,6.0,2,0.0,0.0,False
2206,False,True,True,True,True,12,False,28,146.35732457091146,7.0,5,2.453571636927433,2.4020010964376457,False
2207,True,False,False,False,True,1,False,30,210.89903682435408,1.0,5,3.7203605116319967,3.6693221308590953,False
2208,False,True,True,True,True,12,True,31,82.88604280586168,11.0,10,2.95326014904751,3.11779961888063,False
2209,True,True,False,False,False,1,False,30,32.34499359541026,1.0,0,1.4279582047570156,1.0228328383171874,True
2210,False,True,True,True,True,1,True,33,21.03115772969608,1.0,3,4.005793199207384,4.0471064114306845,False
2211,False,True,False,False,True,6,False,27,264.7106939495053,6.0,5,1.8108787824175028,1.8940115162862785,False
2212,True,False,True,False,True,1,True,31,62.73571962833188,1.0,0,2.116186601150988,0.6167009772312961,True
2213,False,True,True,False,True,12,False,29,69.7507555190577,11.0,2,1.0919182233365603,1.0510779540525514,False
2214,True,True,False,False,True,6,True,27,167.55786118285133,6.0,1,4.082422664142303,4.156916164761683,False
2215,True,True,False,False,True,1,True,31,54.42850296110564,1.0,4,3.754112520144485,3.83482808616895,False
2216,False,True,False,False,True,1,False,30,177.75935275720082,1.0,2,1.994393125292218,1.5973286041353756,True
2217,False,True,False,False,True,1,True,24,31.941973792593245,1.0,3,1.6204183452344498,0.9304841412929992,True
2218,False,True,False,False,False,12,True,33,145.54998538793023,12.0,7,2.2011414777175093,2.190851470021204,False
2219,True,True,False,False,False,6,True,24,160.51620266408364,6.0,1,2.8722759350221656,2.998211161480333,False
2220,False,False,False,False,True,6,False,27,374.08906569435584,5.0,1,1.475159283640191,0.5718451928595425,True
2221,True,True,True,True,True,12,True,31,93.414233529603,10.0,3,0.7611205802072745,0.8013192304047614,False
2222,True,True,True,True,True,12,False,29,59.041552313092296,12.0,3,2.4825983855827296,2.4522088953730146,False
2223,False,True,False,False,True,1,True,33,323.5337154770976,1.0,5,2.9198935160745734,2.906842289142616,False
2224,True,True,True,False,True,12,True,30,7.994521114316613,12.0,15,1.4809925111976718,1.4180657000434622,False
2225,False,True,False,False,True,12,True,33,54.60054529476375,11.0,1,0.2131859029902065,0.099014798682708,False
2226,True,True,True,False,True,6,False,27,180.6767883563328,5.0,2,0.478517379707509,0.3352798872997794,False
2227,False,True,True,True,True,12,False,34,347.400806934985,12.0,5,2.923285204834804,2.8517544814776383,False
2228,True,True,False,False,True,6,True,30,121.52969134707294,6.0,4,3.1889360036605843,3.204417700761357,False
2229,True,False,True,False,True,6,False,28,103.87728375523098,6.0,2,1.7044447835423664,1.6703064291373633,False
2230,False,True,True,True,True,12,True,29,260.5074585068129,12.0,2,2.3481674580491805,2.3234546736896604,False
2231,True,True,True,True,True,12,True,28,106.45740341679766,12.0,4,3.631744078981241,3.788843395482121,False
2232,True,True,True,True,True,12,True,25,209.29430435946665,12.0,4,1.4451475193481005,1.5820033869381085,False
2233,True,True,False,False,True,1,False,31,211.728969646523,1.0,3,1.5852253258650293,1.5399951241261205,False
2234,False,True,True,True,False,6,False,25,45.73740307258264,6.0,1,2.4875240719999137,2.3095878299948542,False
2235,False,True,True,True,True,1,False,31,105.80815181542928,1.0,1,1.7779085689264047,1.3318184722194542,True
2236,True,True,False,False,True,6,True,34,121.35533494024828,6.0,6,2.8504764197310086,3.036212557515785,False
2237,False,True,True,True,True,12,True,26,245.34198649233485,12.0,5,3.342234209792254,3.302304160294593,False
2238,True,True,False,False,True,12,False,28,168.84318157011558,9.0,2,2.9824759358524666,2.8584777698249666,False
2239,False,True,True,True,False,12,True,33,363.0661185294892,12.0,10,2.1747669820786784,2.08371538578488,False
2240,False,True,False,False,False,1,False,25,123.66191598221953,1.0,5,1.912127923698311,2.028011326138176,False
2241,True,False,False,False,True,1,False,27,129.6907383642004,1.0,1,2.4219288629145708,1.8962307500012323,True
2242,False,True,True,True,True,6,False,29,239.7453019170008,5.0,6,0.6450785523511959,0.5299716493452348,False
2243,True,True,False,True,True,1,False,31,221.9995044432532,1.0,4,1.7986043352653247,1.9073774704022235,False
2244,True,False,True,True,True,6,False,35,284.7735524528685,6.0,10,3.7510050622575535,3.65941384354394,False
2245,False,False,False,False,True,1,False,25,134.76675368812678,1.0,1,1.3813696006334133,1.302034707711144,True
2246,False,False,False,False,True,1,False,25,126.94365736941688,1.0,1,1.4403424954966426,0.8073168613164665,True
2247,False,False,False,False,True,1,True,29,106.84640816465652,1.0,2,1.949131647851547,2.066672629757321,False
2248,False,True,False,False,True,6,False,33,374.407447340241,4.0,5,5.4218977080804205,5.4582946563023285,False
2249,True,True,False,True,True,1,False,28,81.32659285972805,1.0,5,2.626057464365389,2.646600086354012,False
2250,False,True,True,True,True,12,True,28,142.68216428149182,12.0,6,1.016788513605989,0.9284467027790844,False
2251,True,False,True,False,True,12,True,30,67.95028384439402,11.0,4,2.752367570418788,2.7779435496724143,False
2252,True,True,False,False,True,6,True,32,119.26316211418158,6.0,1,1.2811281544803288,1.5353464132516352,False
2253,False,True,True,True,False,12,True,30,364.45684641979767,11.0,5,3.5768395467561365,3.613823188068766,False
2254,False,True,False,False,True,1,True,30,147.60307940060216,1.0,4,2.0603537248403407,1.9320192438890629,False
2255,True,True,False,True,True,6,True,30,119.87912014377684,6.0,2,1.0721259534172431,1.1171436187531387,False
2256,False,True,False,False,True,6,True,28,142.90547871376933,6.0,18,0.5551935795543501,0.8964207455027551,False
2257,True,True,True,True,True,12,False,30,66.93638444791411,7.0,7,0.6673556282216262,0.6626425976773948,False
2258,False,True,True,True,True,12,True,31,132.18815741737754,12.0,9,3.007830165045843,3.1062156205664104,False
2259,False,True,False,False,True,6,True,32,277.4613229794776,6.0,6,1.523175501634136,1.6401265833515084,False
2260,False,False,True,False,True,1,False,23,324.45277540025984,1.0,3,3.432550435280139,3.3591596374806945,False
2261,True,True,True,True,True,12,True,32,265.40728973692063,12.0,5,1.469406130704777,1.5375547013929955,False
2262,False,True,True,True,True,1,True,25,304.4531774658175,1.0,8,2.565371054210268,2.5914232356235294,False
2263,False,True,False,False,True,1,False,29,136.8843512289118,1.0,3,1.0353993212652517,0.3283673048066917,True
2264,False,True,True,False,True,1,False,29,58.35847889588528,1.0,0,0.0,0.0,True
2265,True,True,True,False,True,1,False,29,273.76351945985,1.0,13,2.487606777051348,2.6222170126878988,False
2266,True,True,True,False,True,12,True,32,280.2610651567815,11.0,4,1.8300562333560664,1.7613581184942633,False
2267,True,True,True,False,True,12,False,25,449.0337204131831,12.0,7,0.0147099999751787,0.0379948301323616,False
2268,True,False,False,False,True,1,False,24,204.4445266602356,1.0,1,0.4962393509387981,0.0,True
2269,False,True,True,True,True,12,False,32,22.94699672855137,12.0,1,2.024992266592596,2.0601206997511223,False
2270,True,True,False,False,True,6,False,33,20.979360045511484,6.0,18,1.8210890825230617,1.8549366854021576,False
2271,True,True,True,True,True,1,True,26,156.9330595507916,1.0,4,1.0199277868244792,0.9124065584154208,False
2272,True,True,True,False,True,12,False,25,92.04709091794916,12.0,2,0.264835190348238,0.3628632588014079,False
2273,False,False,True,True,True,6,False,29,219.76091800688545,6.0,1,1.85813138731892,1.953873440084708,False
2274,False,True,True,True,True,6,True,26,203.5493329578112,6.0,6,4.77789677663503,4.714157780992903,False
2275,True,True,False,False,True,1,True,32,5.406180569254531,1.0,0,0.88035005470123,0.0,True
2276,False,True,True,False,True,12,False,29,424.3530558598373,12.0,8,3.6533273634898,3.539171260808088,False
2277,False,True,True,False,True,12,False,29,141.80584523448138,12.0,3,3.233590545308424,3.282858742163371,False
2278,False,False,False,False,False,1,False,31,278.50699454322734,1.0,4,1.6001440563811191,1.5540083211679998,False
2279,True,True,False,False,True,1,True,32,240.52713036453343,1.0,2,2.231345010183689,2.267857736643984,False
2280,True,True,False,False,True,1,False,29,153.50816808676635,1.0,2,2.6722109841789305,2.5924396937378487,False
2281,True,True,True,False,True,1,False,31,204.588644463828,1.0,2,1.565315070564777,1.5049967152972832,False
2282,False,True,False,False,True,1,True,30,42.25437246148199,1.0,2,1.639539273579957,1.7692226648456817,False
2283,True,True,False,False,True,12,True,37,242.3556849433538,11.0,2,1.5204261296401522,1.4110459508203117,False
2284,False,True,True,False,True,12,False,32,432.0703548070003,11.0,4,0.7845706889463031,0.7584080205112212,False
2285,True,True,False,False,True,1,False,24,99.41448252766834,1.0,2,1.3403120982709489,0.5707506088427259,True
2286,True,True,False,False,True,6,False,31,35.0451923272218,5.0,3,2.8235354481665182,2.796609274968707,False
2287,True,True,False,False,True,1,True,30,150.22203685612638,1.0,2,1.1886369604758575,1.2196893237399349,False
2288,False,True,False,False,True,6,True,30,41.64680053446854,5.0,2,1.9366673782395896,0.5581106102649069,True
2289,True,True,True,True,True,1,False,24,167.06597610290362,1.0,1,0.7299946371075423,0.6513531910667038,True
2290,True,True,True,False,True,6,False,29,357.73880278242723,6.0,3,2.7871263461710005,2.809694687875516,False
2291,True,True,True,True,False,12,True,33,172.11034804210288,11.0,2,2.018338433076561,2.12049680356916,False
2292,False,True,False,False,True,12,True,35,137.05158052055813,12.0,1,2.6499247270730244,2.4019705500746404,False
2293,True,True,False,False,False,6,True,37,172.2209599892664,6.0,3,2.0835602624735827,2.3006035122722377,False
2294,False,False,False,False,True,1,False,33,204.3207074444132,1.0,1,1.76887581994461,1.1889811146745726,True
2295,True,True,False,True,True,12,False,30,346.43272524838585,12.0,5,0.7493287093903747,0.7563593118118961,False
2296,False,True,False,False,True,1,True,29,98.34150224252453,1.0,1,2.8510584599227538,2.8437326779424765,False
2297,False,True,True,False,True,1,False,28,149.2184533415032,1.0,3,1.6280114619214,1.7495253972780365,False
2298,False,True,False,False,True,1,True,25,281.29663755530675,1.0,6,1.9005682404881536,1.9772074175601608,False
2299,True,True,False,False,True,6,True,27,152.59682254537788,6.0,4,1.028343687143304,0.968246226106625,False
2300,True,True,True,True,True,1,True,26,50.394566055059386,1.0,4,1.178913654589364,1.0813418390616734,False
2301,False,False,False,False,True,1,True,27,314.9495089872364,1.0,7,2.0927248885707623,2.1692770112666584,False
2302,True,True,False,False,True,1,True,27,133.4049762315199,1.0,1,2.7240688133329467,2.786146312528704,False
2303,True,False,False,False,True,1,False,30,257.4325776977206,1.0,1,2.1537655417121018,1.5136330852235196,True
2304,True,False,True,False,True,12,False,31,55.09299271380669,9.0,2,3.4040923278106474,3.4947763027132823,False
2305,False,True,False,True,True,6,True,28,119.20182414353596,6.0,1,1.7394254353915377,1.6337403177777752,False
2306,True,False,True,False,True,12,False,28,57.23835630942688,12.0,4,2.392317473010648,2.4636181043579763,False
2307,False,True,True,True,True,12,True,27,93.69977464125384,12.0,3,1.0363534152275804,0.9516060258683854,False
2308,True,True,False,False,True,1,False,21,124.82185421919164,1.0,1,1.6817786874712697,1.1958850538250454,True
2309,True,True,False,False,True,6,True,31,64.86068682974536,6.0,4,1.6558197786193414,1.6724775622154548,False
2310,True,False,False,False,True,1,False,26,55.95896229874315,1.0,5,1.6274488384787162,1.7524003690326826,False
2311,False,True,False,False,True,1,False,29,20.07629923959284,1.0,0,1.632646555901161,1.9886898484691995,True
2312,False,True,False,False,True,1,True,27,119.59960378658218,1.0,2,1.1313923669529595,1.1122760273159886,False
2313,False,True,False,False,True,12,True,30,466.0276398041492,10.0,1,3.5197164705847745,3.5489163042164584,False
2314,False,True,False,False,True,1,False,20,58.360607217218686,1.0,1,2.098279527989651,2.355221406724572,True
2315,True,True,True,True,False,6,True,30,101.52248116844336,3.0,3,1.7801676311169046,1.5532697607224,False
2316,True,True,False,False,True,1,False,31,132.06838275326817,1.0,8,2.8407955978874524,2.6832492580862004,False
2317,False,False,True,False,False,1,False,23,12.120455362055182,1.0,0,0.6734753705128015,0.6095998486054017,True
2318,False,True,False,False,True,1,True,28,106.87614357369942,1.0,1,0.5224080775499583,0.0,True
2319,True,False,True,False,False,12,False,31,323.4359895962682,10.0,1,1.9639220151036472,2.0929510999238228,False
2320,True,True,False,False,True,6,True,34,1.1849406914541731,6.0,5,3.4210987394676966,3.3654698428407537,False
2321,True,True,False,True,False,12,True,31,8.643677292019579,12.0,2,2.357873102659552,2.4476355201367426,False
2322,True,True,False,False,True,1,False,30,117.65141473156852,1.0,7,3.815563957005084,3.8539707315709695,False
2323,False,False,True,False,True,1,False,27,213.32877288331744,1.0,1,2.6299383678940003,2.5537110041009816,False
2324,False,True,False,False,True,1,True,28,144.16861114694694,1.0,1,1.8861275568575728,1.0627131073916891,True
2325,True,True,True,True,False,6,True,28,93.19541516821371,6.0,1,1.3676934674486831,0.1107117426095272,True
2326,True,False,False,False,True,1,False,28,36.82672507130644,1.0,1,1.161804644932482,0.8460935693141598,True
2327,True,True,False,False,True,1,True,28,0.7965952030563983,1.0,5,1.2469497503662392,1.2454049715888376,False
2328,True,True,False,False,True,12,True,31,132.8585077031733,12.0,3,0.6089382586132706,0.6219081108485115,False
2329,False,True,True,True,True,6,False,33,223.68510784190624,6.0,4,1.1551559836995366,1.2074647085167405,False
2330,False,True,False,False,True,1,True,26,62.41295556801904,1.0,2,3.5128152379517066,3.3120151929882176,False
2331,True,True,False,False,True,12,True,32,214.9450996095024,11.0,5,0.6997485810029433,0.6866204870695771,False
2332,False,True,True,True,True,1,True,30,205.960549680206,1.0,4,1.0039181181549126,1.085472971622322,False
2333,True,True,True,True,True,1,True,33,143.232451790641,1.0,2,3.6110216442325633,3.5781444319821345,False
2334,True,True,True,True,True,1,True,33,369.2343207761203,1.0,3,1.6748719502736362,1.593046781558149,False
2335,False,True,True,True,True,12,True,24,151.26465097780047,12.0,6,3.0076957722279145,2.9681973766757586,False
2336,False,False,True,False,True,6,False,32,327.20363369324286,6.0,1,1.3576472564486144,1.35183392109694,False
2337,False,True,False,False,True,1,False,29,142.92619557969357,1.0,6,1.9952549277786948,1.7343396330036307,False
2338,True,False,True,True,True,1,False,30,25.62840601013123,1.0,4,1.7633585962532767,1.7727544551163767,False
2339,False,True,False,False,True,1,False,25,193.38991274436935,1.0,0,1.5873152178466103,1.604880770662739,True
2340,False,True,True,True,True,1,False,29,39.04936013185943,1.0,5,1.0765830192775154,0.9679597183336288,False
2341,True,False,True,False,True,1,True,33,8.42870120146074,1.0,4,0.4085812083443148,0.2716640749581687,False
2342,True,True,False,False,True,1,True,32,442.97635544956887,1.0,1,1.8846850020767243,1.9692095350694496,False
2343,False,True,False,True,True,1,True,25,265.08021146369634,1.0,8,1.6396664983958291,1.5415323926463222,False
2344,True,True,True,True,True,12,False,30,221.2161905257676,12.0,9,0.0,0.0468699914533376,False
2345,False,True,False,False,True,6,True,29,230.591940947735,6.0,9,0.7507788789813128,0.7237109915521286,False
2346,False,True,False,False,True,1,True,33,73.66193879677195,1.0,2,1.018481210097514,1.1369360546260674,False
2347,True,False,True,False,True,6,False,25,224.6000164880552,3.0,2,1.7290020615749906,1.2039871889009115,True
2348,False,False,True,True,True,6,False,29,58.62395169196739,6.0,2,1.9729861269267253,1.938463937550111,False
2349,False,True,False,False,True,1,False,30,106.42966754220916,1.0,3,2.4272552352745285,1.909613227207779,True
2350,True,True,False,True,True,1,False,32,13.45485959850933,1.0,1,1.8996615564564328,1.9642966177177936,False
2351,False,True,False,False,True,1,False,33,7.142134855871774,1.0,8,0.6532717768290248,0.7560807735487152,False
2352,False,True,True,True,True,1,False,22,169.22259163210754,1.0,1,2.3149668841186086,1.4205762804713291,True
2353,True,True,False,False,True,1,False,26,113.06750354726616,1.0,12,1.1123148474819256,1.1514940378861709,False
2354,True,False,False,False,True,1,False,20,304.53564862950003,1.0,1,2.4841113992502826,2.573158715148882,False
2355,False,True,False,False,True,1,False,30,40.55941737577624,1.0,26,1.6630335970742496,1.7503012803414824,False
2356,False,True,False,False,True,1,False,28,96.7324967856962,1.0,1,2.168936074466965,2.2343834775824885,False
2357,False,True,True,True,False,12,True,25,226.3035456150317,12.0,2,2.052248208156814,2.033183112007376,False
2358,True,True,False,False,True,1,False,29,235.0321455341833,1.0,6,0.6184988711869441,0.7145955377138504,False
2359,True,False,True,False,True,1,True,27,123.77147845977082,1.0,1,0.3722011547988908,0.413586047284734,False
2360,True,True,False,False,True,1,False,29,87.13120561136442,1.0,0,0.0,0.0,True
2361,False,False,False,True,True,1,False,29,217.3584485145724,1.0,2,1.5974880421825777,1.6140123756160472,False
2362,False,True,True,True,False,1,False,28,180.2498283970189,1.0,5,2.7229914421909043,2.7164327380348907,False
2363,True,True,False,False,True,1,True,27,139.89310667228642,1.0,0,2.3221324554094744,1.8384355814978333,True
2364,False,True,False,False,True,1,False,29,311.18718681096647,1.0,1,1.9914064058362888,1.9840922221990407,False
2365,True,True,True,True,True,1,False,29,178.94153027261623,1.0,0,1.4307648829785773,0.3312512763671123,True
2366,True,True,True,False,True,1,False,31,192.0207867783857,1.0,6,1.2854267713450829,1.3388441144466376,False
2367,True,False,True,False,True,1,True,27,155.9748511285859,1.0,1,1.5487839183328125,1.622759210728364,False
2368,True,True,False,False,True,1,False,28,167.1402101114066,1.0,4,3.0466629807015084,3.0248399558863617,False
2369,True,True,True,True,False,6,False,27,274.0847632435824,6.0,8,1.895460755614688,1.7220147147728198,False
2370,False,True,False,False,True,6,True,34,44.793117931280285,6.0,4,1.1789816017168009,1.3244398771371195,False
2371,True,True,True,False,True,1,True,36,131.39313537431556,1.0,15,2.269303979553256,2.3556209177259664,False
2372,False,False,False,False,True,1,False,29,214.657805276616,1.0,1,0.0,0.0,True
2373,True,True,True,True,True,12,False,38,242.58524502451976,12.0,4,2.2884933206508635,2.41539771904735,False
2374,False,True,True,True,True,12,False,32,248.4249204680892,11.0,0,1.889913099340716,2.025784911199337,False
2375,True,True,True,True,True,1,True,34,396.3994509419098,1.0,1,2.237812407357339,2.157834969155669,False
2376,False,True,True,True,True,1,True,34,112.0859319091725,1.0,5,2.6695489515726187,2.717661872478008,False
2377,False,True,True,True,True,1,False,26,205.3853117608396,1.0,2,1.498636242673125,0.9747190455664247,True
2378,False,True,True,False,True,1,False,29,87.39621230185787,1.0,0,2.243814412671019,1.7921199685276663,True
2379,True,True,False,False,True,1,False,34,83.89979198324994,1.0,2,3.9094205665299366,3.829655833474553,False
2380,False,False,True,False,True,6,True,31,101.70673729717278,6.0,2,4.333893901846313,4.418045832637008,False
2381,False,True,True,True,True,1,False,23,77.02751560590595,1.0,0,3.1885021018530595,2.6448402432891167,True
2382,False,True,True,False,True,1,False,21,228.461171796184,1.0,0,1.2589217759452391,0.3140977349641405,True
2383,True,True,False,False,True,1,False,30,21.72879062721633,1.0,1,3.243459112804976,3.351649629086127,False
2384,False,True,False,False,True,1,True,33,69.20122993247116,1.0,3,0.9470354640926376,0.9800076644609188,False
2385,False,True,True,False,False,6,False,24,119.86606702293284,6.0,3,1.8793797227498183,1.8899837384269949,False
2386,True,True,False,False,True,1,False,28,101.03736842838022,1.0,1,2.656633669177034,2.8655425579805853,False
2387,True,True,True,True,True,6,False,32,160.3990954661268,6.0,6,3.0311522664470063,2.9972869152417863,False
2388,True,True,False,True,True,12,True,31,208.84627668209603,12.0,10,2.276956145316541,2.127820852922232,False
2389,True,True,False,False,True,1,True,32,217.86321780617925,1.0,2,1.5098400769541906,1.6168448145049104,False
2390,True,True,True,False,True,6,False,32,312.7413785615853,4.0,0,0.7691391393416229,0.7805777667454257,False
2391,False,True,False,False,True,1,True,28,112.22574598102614,1.0,3,2.3100619181275945,2.265327799279411,False
2392,False,True,False,True,True,1,True,31,181.1590905800317,1.0,0,2.07940950608012,1.7644813311075715,True
2393,True,True,False,False,False,12,False,31,137.11579612674203,12.0,1,2.377820952346689,2.4376951333382184,False
2394,False,False,False,False,True,6,True,32,515.392605727715,6.0,4,0.0,0.0,False
2395,False,True,False,False,True,12,True,31,355.6267156345108,12.0,3,0.4035695190497093,0.3450606199296179,False
2396,False,True,True,True,True,12,False,32,315.1766363848413,10.0,10,2.0108637170020742,2.182067964786261,False
2397,True,False,True,False,True,1,False,29,74.52692755035756,1.0,2,2.444695186103208,2.415605364838678,False
2398,True,True,True,True,True,1,False,31,100.32815217438844,1.0,8,2.619506000081385,2.6689913363883067,False
2399,False,False,True,False,True,6,True,25,11.709011293631477,6.0,1,4.445953982980912,4.447589728960009,False
2400,False,True,False,False,False,6,False,29,70.89557498009673,6.0,15,1.7104361851449603,1.6893980785780187,False
2401,False,True,False,False,True,1,True,35,230.34167640380275,1.0,1,1.9779957022128245,1.8767006518336984,True
2402,True,True,True,False,False,12,True,32,15.708069790310423,12.0,18,1.426304569509186,1.2677013655319822,False
2403,True,False,True,False,True,12,True,31,5.428028898494363,12.0,4,2.911785628189885,2.7833316821433245,False
2404,True,True,False,False,True,1,False,31,207.9432170074668,1.0,2,1.2865539296203663,1.1204772477453988,False
2405,False,True,False,False,True,6,True,23,38.69528622292885,6.0,0,1.1146065065654898,0.5053215559749344,True
2406,False,True,True,True,True,6,False,31,241.9564406612141,6.0,13,0.1531390896610569,0.2258798841725367,False
2407,False,True,True,False,True,1,False,29,290.07498455432966,1.0,0,0.3489092964129055,0.0,True
2408,False,True,False,False,True,1,False,33,24.99111352392777,1.0,2,1.0838587399398252,1.1468189028553295,False
2409,True,True,True,False,True,1,True,29,134.6233461885722,1.0,3,1.8729521932062168,1.877287962847488,False
2410,True,True,True,True,True,12,True,37,331.6593794802281,12.0,2,2.2627428060462025,2.2029696502324883,False
2411,False,True,False,False,True,1,False,23,110.55511871656336,1.0,1,1.5918305178938348,1.3812790652682607,True
2412,True,True,True,True,True,1,True,37,2.5549672168390387,1.0,2,2.009047329217581,1.9415131754944928,False
2413,False,True,False,False,False,1,True,25,177.79633928480644,1.0,10,1.823102066658525,1.6722512996618015,False
2414,False,True,False,False,False,12,True,28,84.8133157636626,9.0,19,2.352768790285612,2.336942237472915,False
2415,True,True,False,False,False,1,False,28,5.299371787801134,1.0,3,3.3107259514616314,3.3192165652891235,False
2416,True,True,True,True,True,6,False,28,27.31787383327097,6.0,4,2.446000612151832,2.4630016702679858,False
2417,True,True,False,False,True,6,True,30,203.4054001670788,6.0,1,2.3135253886835816,2.3250360148898666,False
2418,False,True,True,False,True,12,False,27,260.3803118088839,12.0,1,1.4475220818902603,1.6760923273649122,False
2419,True,True,False,True,True,1,True,23,11.86112483289223,1.0,0,0.0,0.0,True
2420,False,True,True,False,True,1,False,32,146.88954406375964,1.0,3,3.3296561488519383,3.3265660806398625,False
2421,False,True,False,False,True,6,True,32,69.46089341690289,6.0,4,0.8934094568035096,0.7523537773883522,False
2422,True,False,True,False,False,1,False,36,241.48672664248053,1.0,1,0.8402223142701335,0.568063056407286,False
2423,True,True,True,True,True,6,False,31,75.48730754249237,6.0,11,2.51454555211078,2.5547178164073245,False
2424,True,True,False,False,True,1,False,29,355.33730361574584,1.0,6,2.7641812848647698,2.6817386592108376,False
2425,False,True,False,False,True,1,True,31,146.47100083447745,1.0,5,3.3360334395307603,3.36243932318288,False
2426,True,True,False,False,True,12,False,32,57.52396605957156,12.0,2,2.020413493568216,2.0516001147998466,False
2427,False,True,True,True,True,12,True,28,108.2271129661975,10.0,6,3.018430528474921,3.0645509467044296,False
2428,False,True,True,True,True,1,True,32,138.37891487490606,1.0,7,0.0,0.0617865004304534,False
2429,False,True,True,False,True,12,True,34,163.48228517502702,12.0,6,3.2662459950514338,3.2075370754328167,False
2430,True,True,False,False,True,1,True,34,99.29390382165892,1.0,3,2.870320259067685,2.9230646475121893,False
2431,False,False,False,False,True,1,False,30,119.94335712107292,1.0,2,0.0,0.0,True
